10407085	1	1	\N	1354	Big boost to wind allies' ATK
10407085	2	1	\N	652	Big boost to wind allies' max HP in Arcarum
10407086	1	1	\N	490	Medium boost to fire allies' double attack rate and critical hit rate
10407086	2	1	\N	368	Small boost to fire allies' C.A. DMG
10407087	1	1	\N	1044	Big boost to water allies' ATK
10407087	1	120	\N	1045	Big boost to water allies' ATK and critical hit rate
10407087	2	150	\N	232	Small boost to water allies' ATK
10407088	1	1	\N	253	Big boost to light allies' multiattack rate
10407088	2	120	\N	653	When main weapon (MC only): Gain Three-Sister Rule upon dealing a triple attack (Stackable / Max: 3 times)
10407089	1	1	\N	654	20% boost to bow- and gun-specialty allies' ATK. Big boost to bow- and gun-specialty allies' critical hit rate.
10407089	2	120	\N	655	Supplemental damage to bow- and gun-specialty allies' critical hits (Damage cap: 30,000).
10407090	1	1	\N	656	Big boost to Fire allies' C.A. damage and C.A. damage cap
10407090	2	150	\N	240	Big boost to fire allies' critical hit rate
10407091	1	1	\N	657	Amplify Wind allies' damage against Earth foes by 23%.
10407091	2	1	\N	186	Small boost to wind allies' ATK and max HP
10407092	1	1	\N	63	Medium boost to wind allies' ATK
10407092	2	1	\N	151	Boost to ATK based on how many Epic weapons are equipped
10407092	2	120	\N	151	4% boost to ATK (Max: 80%) to all allies per Epic weapon equipped.
10407093	1	1	\N	7	Big boost to light allies' ATK
10407093	2	1	\N	773	Small boost to light allies' debuff resistance
10407094	1	1	\N	792	Medium boost to light allies' double attack rate and critical hit rate
10407094	2	120	\N	793	When main weapon: Medium boost to bow-specialty allies' ATK and max HP
10407095	1	1	\N	628	30% boost to ATK and HP of equipped bows.
10407095	1	120	\N	829	50% boost to ATK and HP of equipped bows.
10407095	2	150	\N	812	Boost to DMG Cap based on how many bows are equipped.
10407096	1	1	\N	863	Boost to Earth allies' ATK based on number of turns passed.
10407096	2	150	40	860	Emblem of the four orbs bent on destroying the singular pigment. Empowered by a chosen teluma.
10407096	3	200	43	865	Emblem of the six colors in which the world is rendered. Empowered by a chosen teluma.
10407097	1	1	\N	870	Big boost to earth allies' ATK
10407097	2	100	\N	871	When main weapon (MC only): Big boost to critical hit rate. Hit to hostility.
10407099	1	1	\N	86	Big boost to wind allies' critical hit rate
10407099	2	1	\N	615	Small boost to wind allies' ATK
10407099	3	120	\N	841	Boost to Wind allies' skill damage cap.
10407100	1	1	\N	987	'When main weapon (MC only):'Gain Dodge All (1 time) upon using Opening Shot .
10407100	2	1	\N	988	'When main weapon (MC only):'Bonus Fire DMG effect based on number of foe's debuffs.
10407101	1	1	\N	987	'When main weapon (MC only):'Gain Dodge All (1 time) upon using Opening Shot .
10407101	2	1	\N	988	'When main weapon (MC only):'Bonus Water DMG effect based on number of foe's debuffs.
10407102	1	1	\N	987	'When main weapon (MC only):'Gain Dodge All (1 time) upon using Opening Shot .
10407102	2	1	\N	988	'When main weapon (MC only):'Bonus Earth DMG effect based on number of foe's debuffs.
10407103	1	1	\N	987	'When main weapon (MC only):'Gain Dodge All (1 time) upon using Opening Shot .
10407103	2	1	\N	988	'When main weapon (MC only):'Bonus Wind DMG effect based on number of foe's debuffs.
10407104	1	1	\N	987	'When main weapon (MC only):'Gain Dodge All (1 time) upon using Opening Shot .
10407104	2	1	\N	988	'When main weapon (MC only):'Bonus Light DMG effect based on number of foe's debuffs.
10407105	1	1	\N	987	'When main weapon (MC only):'Gain Dodge All (1 time) upon using Opening Shot .
10407105	2	1	\N	988	'When main weapon (MC only):'Bonus Dark DMG effect based on number of foe's debuffs.
10407106	1	1	\N	993	Big boost to earth allies' ATK
10407106	2	100	\N	994	'When main weapon (MC only):' Boost to multiattack rate and DEF when there is only 1 foe remaining.
10407107	1	1	\N	1011	When main weapon: Massive boost to Water allies' ATK . Boost to attack specs of Water allies with Full Moon .
10407107	1	150	\N	1011	Massive boost to Water allies' ATK . Boost to attack specs of Water allies with Full Moon .
10407107	2	1	\N	999	20% boost to Water allies' DMG Cap in Arcarum.
10407107	2	200	\N	999	20% boost to Water allies' DMG Cap in Arcarum. 5% boost to Water allies' DMG Cap.
10407107	3	120	\N	417	Small boost to Water allies' ATK and max HP
10407108	1	1	\N	632	Medium boost to wind allies' ATK and critical hit rate
10407108	2	1	\N	708	Small boost to wind allies' C.A. DMG
10407109	1	1	\N	1025	Medium boost to wind allies' C.A. DMG
10407109	2	1	\N	263	Medium boost to wind allies' critical hit rate
10407109	3	120	\N	1053	Supplement wind allies' critical hit DMG
10407110	1	1	\N	1046	Supplement water allies' C.A. DMG
10407110	2	120	\N	1047	Boost to ATK based on how many bows are equipped.
10407111	1	1	\N	185	Small boost to dark allies' ATK
10407111	2	120	\N	1077	Supplement dark allies' skill DMG
10407112	1	1	\N	759	Medium boost to earth allies' ATK based on how high HP is
10407112	2	1	\N	1037	Small boost to earth allies' C.A. DMG and C.A. DMG cap
10407113	1	1	\N	1081	Big boost to wind allies' max HP
10407113	2	100	\N	1082	When main weapon (MC only): 20% boost to skill damage.
10407114	1	1	\N	1142	Boost to ATK based on how many bows are equipped.
10407114	2	1	\N	1143	Boost to water allies' multiattack rate based on how high their HP is
10407114	3	120	\N	1401	'When main weapon (MC only):' Starts battle with 30% Bonus Water DMG . ('In Arcarum :' Active even when not main weapon and affects Water allies.)
10407115	1	1	\N	1142	Boost to ATK based on how many bows are equipped.
10407115	2	1	\N	1087	Supplement wind allies' DMG based on how low HP is
10407115	3	120	\N	1492	3% boost to Wind allies' normal attack damage cap. Boost to ATK based on how low HP is. ('In Arcarum:' 10% boost to Wind allies' normal attack damage cap. Boost to ATK specs based on how low HP is. Wind allies take DMG worth 40% of max HP at battle start.)
10407116	1	1	\N	1125	Supplement light allies' DMG based on how high their HP is
10407116	2	1	\N	791	Medium boost to light allies' light ATK based on number of turns passed
10407117	1	1	\N	1218	'When main weapon:' 10% boost to damage cap for Wind allies with Drain effect. 'When a Wind ally drains a foe's HP:' Wind ally gains Charge Bar +20% and Supplemental C.A. DMG (Stackable / Max: 300,000) . (Can only activate once per turn per ally.)
10407117	2	1	\N	1219	'When main weapon (MC only):' 'When a Wind chain burst activates:' 6-hit Plain damage to the foe based on 10% of its current HP (Damage cap: 666,666 per hit). Remove 1 buff. Inflict 2 random debuffs. Inflict Delay (Drain) . If successful, all allies gain Charged +30% .
10407117	3	150	\N	1188	Big boost to wind allies' C.A. specs and chain burst specs
10407118	1	1	\N	737	Medium boost to fire allies' ATK based on how high HP is
10407118	2	1	\N	1147	Medium boost to fire primal allies' ATK
10407118	3	120	\N	131	Boost to fire allies' skill DMG cap
10407119	1	1	\N	1133	Supplement earth allies' DMG based on how high their HP is
10407119	2	1	\N	383	Boost to earth allies' skill DMG cap
10407120	1	1	\N	130	Big boost to Fire allies' ATK
10407120	2	100	\N	1082	When main weapon (MC only): Boost to skill DMG
10407121	1	1	\N	43	Big boost to dark allies' ATK based on how low HP is
10407121	2	1	\N	465	Medium boost to dark allies' DEF based on how low HP is
10407122	1	1	\N	782	Big boost to dark allies' ATK
10407122	2	100	\N	1086	'When main weapon (MC only):' 20% boost to double attack rate and 10% boost to triple attack rate.
10407123	1	1	\N	1058	Medium boost to light allies' ATK and max HP
10407123	2	1	\N	223	Slight chance to dodge and counter (medium DMG) for light allies
10407123	3	120	\N	259	Medium boost to light allies' ATK based on how high HP is
10407124	1	1	\N	271	Massive boost to Wind allies' ATK.
10407124	2	100	\N	1258	'When main weapon (MC only):' All allies gain Charge Bar +10% upon a wind ally using a debuff skill
10407125	1	1	\N	782	Big boost to dark allies' ATK
10407125	2	100	\N	1082	'When main weapon (MC only):' 20% boost to skill DMG.
10407126	1	1	\N	1155	Big boost to earth allies' ATK / Take DMG worth 20% of max HP at battle start
10407126	2	1	\N	337	Small boost to earth allies' DEF based on how low HP is
10407126	3	120	\N	492	Big boost to earth allies' ATK based on how low HP is
10407127	1	1	\N	540	Big boost to water allies' ATK
10407127	2	100	\N	1082	'When main weapon (MC only):' 20% boost to skill damage.
10407128	1	1	\N	863	Boost to Earth allies' ATK based on number of turns passed.
10407128	2	200	\N	1273	Emblem of the six orbs bent on destroying the singular pigment. Empowered by a chosen teluma.
10407128	3	200	\N	865	Emblem of the six colors in which the world is rendered. Empowered by a chosen teluma.
10407129	1	1	\N	1284	'When either Fire Omega or Fire Optimus weapon skills have a boost of 280% or above:' 20% ATK boost to Fire allies' ATK and 15% boost to Fire allies' DEF.
10407129	2	120	\N	1285	10% boost to Fire allies' skill damage cap and 5% boost to Fire allies' normal attack damage cap.
10407130	1	1	\N	1284	'When either Fire Omega or Fire Optimus weapon skills have a boost of 280% or above:' 20% ATK boost to Fire allies' ATK and 15% boost to Fire allies' DEF.
10407130	2	120	\N	1285	10% boost to Fire allies' skill damage cap and 5% boost to Fire allies' normal attack damage cap.
10407131	1	1	\N	1289	Big boost to dark allies' ATK based on how high HP is
10407132	1	1	\N	1320	Big boost to dark allies' healing cap
10407132	2	1	\N	125	Small boost to dark allies' max HP
10407132	3	120	\N	1108	Supplement dark allies' DMG based on how high their HP is
10407133	1	1	\N	992	Big boost to light allies' ATK
10407133	2	120	\N	1332	Supplement damage to Light allies against foes with 5 or more debuffs.
10407134	1	1	\N	1341	Big boost to wind allies' ATK / Take DMG worth 20% of max HP at battle start
10407134	2	1	\N	1368	Medium boost to wind allies' ATK
10407135	1	1	\N	13	Big boost to wind allies' ATK
10407135	2	1	\N	772	Small boost to wind allies' DEF based on how low HP is
10407135	3	120	\N	841	Boost to wind allies' skill DMG cap
10407136	1	1	\N	1142	Boost to ATK based on how many bows are equipped.
10407136	2	100	\N	1435	Boost to ATK , multiattack rate, C.A. specs, and DMG cap. (Boost to specs for bow-specialty allies.)
10407136	3	150	\N	1305	30% boost to ATK , 25% boost to DEF, and 30% boost to max HP for all allies.
10407137	1	1	\N	1441	Medium boost to Fire allies' C.A. DMG and C.A. DMG cap
10407137	2	1	\N	1442	Supplement Fire allies' C.A. DMG based on how high their HP is
10407137	3	120	\N	84	Medium boost to Fire allies' max HP
10407138	1	1	\N	1493	30% boost to Water's, Tsunami's, and Hoarfrost's weapon skills
10407138	2	1	\N	899	Small boost to water allies' ATK and critical hit rate
10407138	3	150	\N	1494	Big amplifying boost to water allies' critical hit DMG
10407139	1	1	\N	223	Slight chance to dodge and counter (medium DMG) for light allies
10407139	2	1	\N	369	Medium boost to light allies' ATK and critical hit rate
10407139	3	120	\N	405	Small boost to light allies' multiattack rate
10407140	1	1	\N	259	Medium boost to light allies' ATK based on how high HP is
10407140	2	1	\N	327	Small boost to light allies' max HP
10407140	3	120	\N	138	Boost to light allies' skill DMG cap
10407141	1	1	\N	1383	Big boost to light allies' ATK
10407141	2	120	\N	1528	Medium boost to light allies' light ATK based on number of turns passed
10407141	2	200	\N	1529	Big boost to light allies' light ATK based on number of turns passed
10407142	1	1	\N	304	Big boost to wind allies' ATK and max HP
10407142	2	120	\N	403	Small boost to wind allies' max HP
10407143	1	1	\N	1092	Big boost to wind allies' C.A. DMG
10407143	2	1	\N	1533	Small boost to wind allies' ATK based on how high HP is
10407144	1	1	\N	341	Massive boost to Fire allies' ATK.
10407144	2	100	\N	1534	'When main weapon (MC only):' 'For every 20 hits dealt to a foe:' All Fire allies gain 10% ATK Up (Stackable / Max: 50%) and Supplemental Skill DMG (Stackable / Max: 50,000) .
10407145	1	1	\N	540	Big boost to water allies' ATK
10407145	2	100	\N	1082	'When main weapon (MC only):' 20% boost to skill damage.
10407146	1	1	\N	465	Medium boost to dark allies' DEF based on how low HP is
10407146	2	1	\N	913	Medium boost to dark allies' multiattack rate
10407146	3	120	\N	375	Small boost to dark allies' ATK and max HP
10408000	1	1	\N	1383	Big boost to light allies' ATK
10408000	2	1	\N	10	Big boost to fire allies' max HP
10408001	1	1	\N	1402	Medium boost to dark allies' max HP
10408001	2	1	\N	240	Big boost to fire allies' critical hit rate
10408002	1	1	\N	17	Big boost to water allies' max HP
10408003	1	1	\N	7	Big boost to light allies' ATK
10408004	1	1	\N	7	Big boost to light allies' ATK
10408005	1	1	\N	0	Big boost to fire allies' ATK
10408006	1	1	\N	2	Big boost to water allies' ATK
10408007	1	1	\N	13	Big boost to wind allies' ATK
10408008	1	1	\N	5	Big boost to earth allies' ATK
10408009	1	1	\N	7	Big boost to light allies' ATK
10408010	1	1	\N	26	Big boost to dark allies' ATK
10408011	1	1	\N	9	Big boost to earth allies' max HP
10408011	2	1	\N	11	Big boost to light allies' max HP
10408011	3	120	\N	685	Medium boost to healing cap for earth allies
10408012	1	1	\N	2	Big boost to water allies' ATK
10408013	1	1	\N	660	Boost Bard Song 's Refresh to 10% HP (Healing cap: 400).
10408013	2	1	\N	661	All allies gain Refresh upon using Overture , Overture II and Concludere .
10408014	1	1	\N	0	Big boost to fire allies' ATK
10408015	1	1	\N	2	Big boost to water allies' ATK
10408016	1	1	\N	13	Big boost to wind allies' ATK
10408017	1	1	\N	5	Big boost to earth allies' ATK
10408018	1	1	\N	7	Big boost to light allies' ATK
10408019	1	1	\N	26	Big boost to dark allies' ATK
10408020	1	1	\N	662	Boost to Harvins' HP. (Also affects Primal and Other allies.)
10408021	1	1	\N	0	Big boost to fire allies' ATK
10408021	2	1	\N	5	Big boost to earth allies' ATK
10408021	3	120	\N	663	When main weapon (MC only): Boost to Mode Bar Cut.
10408022	1	1	\N	10	Big boost to fire allies' max HP
10408023	1	1	\N	664	5% boost to EXP.
10408024	1	1	\N	13	Big boost to wind allies' ATK
10408024	2	1	\N	0	Big boost to fire allies' ATK
10408024	3	1	\N	1064	'When main weapon:' Boost to all allies' debuff success rate. 
10408024	3	120	\N	1064	'When main weapon:' Boost to all allies' debuff success rate. 
10408025	1	1	\N	574	Big boost to Wind allies' ATK
10408026	1	1	\N	17	Big boost to water allies' max HP
10408026	2	1	\N	11	Big boost to light allies' max HP
10408026	3	120	\N	666	When main weapon: Boost to all allies' double attack rate against Charmed foes.
10408027	1	1	\N	7	Big boost to light allies' ATK
10408027	2	1	\N	5	Big boost to earth allies' ATK
10408028	1	1	\N	660	Boost Bard Song 's Refresh to 10% HP (Healing cap: 400).
10408028	2	1	\N	661	All allies gain Refresh upon using Overture , Overture II and Concludere .
10408029	1	1	\N	660	Boost Bard Song 's Refresh to 10% HP (Healing cap: 400).
10408029	2	1	\N	661	All allies gain Refresh upon using Overture , Overture II and Concludere .
10408030	1	1	\N	660	Boost Bard Song 's Refresh to 10% HP (Healing cap: 400).
10408030	2	1	\N	661	All allies gain Refresh upon using Overture , Overture II and Concludere .
10408031	1	1	\N	660	Boost Bard Song 's Refresh to 10% HP (Healing cap: 400).
10408031	2	1	\N	661	All allies gain Refresh upon using Overture , Overture II and Concludere .
10408032	1	1	\N	660	Boost Bard Song 's Refresh to 10% HP (Healing cap: 400).
10408032	2	1	\N	661	All allies gain Refresh upon using Overture , Overture II and Concludere .
10408033	1	1	\N	660	Boost Bard Song 's Refresh to 10% HP (Healing cap: 400).
10408033	2	1	\N	661	All allies gain Refresh upon using Overture , Overture II and Concludere .
10408034	1	1	\N	660	Boost Bard Song 's Refresh to 10% HP (Healing cap: 400).
10408034	2	1	\N	661	All allies gain Refresh upon using Overture , Overture II and Concludere .
10408035	1	1	\N	667	Small boost to earth allies' ATK and max HP
10408035	2	1	\N	1403	Medium boost to earth allies' ATK / 10% hit to double attack rate
10408036	1	1	\N	418	Small boost to earth allies' ATK and max HP
10408036	2	1	\N	669	Medium boost to earth allies' ATK / 10% hit to double attack rate
10408037	1	60	\N	670	Small boost to Fire allies' double attack rate / Slight chance to dodge and counter (Big DMG)
10408037	2	100	\N	1342	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown.
10408037	2	150	\N	1343	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown. All allies gain 30% Bonus DMG and a random buff upon using first-slot skill.
10408037	3	200	\N	91	Small boost to Fire allies' ATK and max HP
10408038	1	1	\N	662	Boost to Harvins' HP. (Also affects Primal and Other allies.)
10408038	2	1	\N	673	Boost to Harvins' multiattack rate. (Also affects Primal and Other allies.)
10408038	3	200	\N	1103	Boost to all allies' multiattack rate based on number of Harvins in party. (Also counts Primal and Other allies.)
10408039	1	60	\N	528	Small boost to Water allies' double attack rate / Slight chance to dodge and counter (Big DMG)
10408039	2	100	\N	1342	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown.
10408039	2	150	\N	1343	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown. All allies gain 30% Bonus DMG and a random buff upon using first-slot skill.
10408039	3	200	\N	417	Small boost to Water allies' ATK and max HP
10408040	1	60	\N	674	Small boost to Earth allies' double attack rate / Slight chance to dodge and counter (Big DMG)
10408040	2	100	\N	1342	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown.
10408040	2	150	\N	1343	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown. All allies gain 30% Bonus DMG and a random buff upon using first-slot skill.
10408040	3	200	\N	418	Small boost to Earth allies' ATK and max HP
10408041	1	60	\N	675	Small boost to Wind allies' double attack rate / Slight chance to dodge and counter (Big DMG)
10408041	2	100	\N	1342	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown.
10408041	2	150	\N	1343	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown. All allies gain 30% Bonus DMG and a random buff upon using first-slot skill.
10408041	3	200	\N	186	Small boost to Wind allies' ATK and max HP
10408042	1	60	\N	622	Small boost to Light allies' double attack rate / Slight chance to dodge and counter (Big DMG)
10408042	2	100	\N	1342	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown.
10408042	2	150	\N	1343	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown. All allies gain 30% Bonus DMG and a random buff upon using first-slot skill.
10408042	3	200	\N	419	Small boost to Light allies' ATK and max HP
10408043	1	60	\N	511	Small boost to Dark allies' double attack rate / Slight chance to dodge and counter (Big DMG)
10408043	2	100	\N	1342	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown.
10408043	2	150	\N	1343	'When main weapon (MC only):' 1-turn cooldown cut to all skills with over 5-turn cooldown. All allies gain 30% Bonus DMG and a random buff upon using first-slot skill.
10408043	3	200	\N	375	Small boost to Dark allies' ATK and max HP
10408050	1	1	\N	48	Medium boost to light allies' ATK
10408050	2	1	\N	327	Small boost to light allies' max HP
10408051	1	1	\N	677	Big boost to ATK for a Fire ally in second position. Take damage every turn (5% of max HP).
10408051	2	120	\N	0	Big boost to fire allies' ATK
10408052	1	1	\N	254	Small boost to light allies' ATK based on how low HP is
10408052	1	120	\N	678	Medium boost to light allies' ATK based on how low HP is
10408052	2	1	\N	20	Big boost to light allies' DEF based on how low HP is
10408053	1	1	\N	679	When main weapon: 5% boost to all allies' debuff success rate.
10408053	2	100	\N	680	Big boost to wind allies' ATK
10408054	1	1	\N	94	This masterless weapon slumbers through eternal night.
10408055	1	1	\N	95	A soul from eons past lingers within.
10408056	1	1	\N	681	When main weapon: 10% boost to all allies' DEF and debuff resistance.
10408056	2	100	\N	682	Big boost to light allies' ATK
10408057	1	1	\N	126	Massive boost to Earth allies' ATK.
10408058	1	1	\N	126	Massive boost to Earth allies' ATK.
10408058	1	200	\N	946	Massive boost to Earth allies' ATK. Small boost to max HP.
10408058	2	120	\N	683	'When main weapon (MC only):' 55% boost to double attack rate and 30% boost to triple attack rate while High Voltage is in effect.
10408059	1	1	\N	26	Big boost to dark allies' ATK
10408059	1	120	\N	78	Big boost to dark allies' ATK
10408059	2	1	\N	684	When main weapon: Immunity to skill-sealing debuffs. 20% boost to Debuff Success Rate and 20% boost to Skill Damage Cap.
10408060	1	1	\N	7	Big boost to light allies' ATK
10408060	2	1	\N	370	Small boost to light allies' C.A. DMG
10408060	3	120	\N	419	Small boost to light allies' ATK and HP
10408061	1	1	\N	5	Big boost to earth allies' ATK
10408061	2	1	\N	685	Medium boost to healing cap for earth allies
10408062	1	1	\N	86	Big boost to wind allies' critical hit rate
10408062	2	1	\N	339	Boost to DEF for wind allies for first 8 turns of battle
10408063	1	1	\N	686	Medium boost to Water allies' ATK and max HP
10408063	2	1	\N	687	Lessen Earth DMG taken for Water allies
10408064	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408065	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408066	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408067	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408068	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408069	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408070	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408070	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10408070	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10408071	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408071	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10408071	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10408072	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408072	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10408072	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10408073	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408073	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10408073	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10408074	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408074	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10408074	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10408075	1	1	9	688	Big boost to harp-specialty allies' ATK and max HP
10408075	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10408075	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10408076	1	1	\N	689	When main weapon: All allies also gain Refresh for 3 turns and Immune for 1 turn upon using Concludere .
10408076	2	1	\N	690	This is the essence of greatness. Gain its power by using emblems.
10408077	1	1	\N	689	When main weapon: All allies also gain Refresh for 3 turns and Immune for 1 turn upon using Concludere .
10408077	2	1	\N	690	This is the essence of greatness. Gain its power by using emblems.
10408078	1	1	\N	689	When main weapon: All allies also gain Refresh for 3 turns and Immune for 1 turn upon using Concludere .
10408078	2	1	\N	690	This is the essence of greatness. Gain its power by using emblems.
10408079	1	1	\N	689	When main weapon: All allies also gain Refresh for 3 turns and Immune for 1 turn upon using Concludere .
10408079	2	1	\N	690	This is the essence of greatness. Gain its power by using emblems.
10408080	1	1	\N	689	When main weapon: All allies also gain Refresh for 3 turns and Immune for 1 turn upon using Concludere .
10408080	2	1	\N	690	This is the essence of greatness. Gain its power by using emblems.
10408081	1	1	\N	689	When main weapon: All allies also gain Refresh for 3 turns and Immune for 1 turn upon using Concludere .
10408081	2	1	\N	690	This is the essence of greatness. Gain its power by using emblems.
10408082	1	1	\N	1404	Medium boost to water allies' ATK
10408082	2	1	\N	1405	Medium boost to water allies' C.A. DMG and C.A. DMG cap
10408082	2	120	\N	1405	Medium boost to water allies' C.A. DMG and C.A. DMG cap
10408083	1	1	\N	1406	Medium boost to wind allies' ATK based on how high HP is
10408083	2	1	\N	1407	Big boost to wind allies' critical hit rate
10408084	1	1	\N	1355	Big boost to water allies' ATK
10408084	2	1	\N	695	Big boost to water allies' max HP in Arcarum
10408085	1	1	\N	13	Big boost to wind allies' ATK
10408085	2	1	\N	696	Medium boost to healing cap for wind allies
10408086	1	1	\N	697	Big boost to Earth allies' ATK
10408086	2	100	\N	698	When main weapon: Boost to charge attack damage to a foe with Sleep effect
10408087	1	1	\N	276	Medium boost to dark allies' ATK and critical hit rate
10408087	2	120	\N	404	Medium boost to healing cap for dark allies
10408088	1	1	\N	699	Big boost to Fire allies' ATK
10408088	2	1	\N	412	Small boost to healing cap for fire allies
10408089	1	1	\N	700	Big boost to light allies' max HP
10408089	2	1	\N	701	When main weapon (MC only): Boost to C.A. DMG and C.A. DMG Cap based on how high HP is
10408090	1	1	\N	702	Big boost to dark allies' max HP
10408090	2	1	\N	703	When main weapon (MC only): Chance to grant a random buff to all allies with every one-foe attack.
10408091	1	1	\N	704	Big boost to dark allies' C.A. DMG and C.A. DMG cap
10408091	1	120	\N	705	Big boost to dark allies' C.A. specs and chain burst specs
10408091	2	150	\N	706	Medium boost to dark allies' max HP and debuff resistance
10408092	1	1	\N	707	Amplify Light allies' damage against Dark foes by 20%.
10408092	2	1	\N	419	Small boost to light allies' ATK and max HP
10408093	1	1	\N	13	Big boost to wind allies' ATK
10408093	2	1	\N	708	Small boost to wind allies' C.A. DMG
10408093	3	120	\N	212	Boost to wind allies' C.A. DMG cap
10408094	1	1	\N	709	Big boost to Earth allies' ATK and max HP
10408094	1	220	\N	1315	Big boost to Earth allies' ATK and max HP
10408094	2	120	12	140	A symbol of apocalyptic corruption. Empowered by a chosen pendulum.
10408094	3	200	33	141	A symbol of evolution's holy outcome. Empowered by a chosen pendulum or chain.
10408095	1	1	\N	710	Big boost to Earth allies' ATK and max HP
10408095	1	220	\N	1316	Big boost to Earth allies' ATK and max HP
10408095	2	120	12	140	A symbol of apocalyptic corruption. Empowered by a chosen pendulum.
10408095	3	200	23	141	A symbol of evolution's holy outcome. Empowered by a chosen pendulum or chain.
10408096	1	1	\N	711	Amplify Light allies' damage against Dark foes by 23%.
10408096	2	1	\N	419	Small boost to light allies' ATK and max HP
10408097	1	1	\N	449	Massive boost to Water allies' ATK.
10408098	1	1	\N	449	Massive boost to Water allies' ATK.
10408098	1	200	\N	1043	Massive boost to Water allies' ATK. Small boost to max HP.
10408098	2	120	\N	712	'When main weapon (MC only):' 300% Water damage (Damage cap: ~630,000) and inflict 15% ATK Down (Stackable / Max: 30%) and 15% DEF Down (Stackable / Max: 30%) to all foes when a foe uses a special attack.
10408099	1	1	\N	1368	Medium boost to wind allies' ATK
10408099	2	120	\N	713	Medium boost to wind allies' max HP and double attack rate
10408100	1	1	\N	784	Big boost to light allies' ATK
10408100	2	100	\N	785	When main weapon (MC only): 10% Bonus Light DMG effect against foes with Burned .
10408101	1	1	\N	797	When main weapon (MC only): 20% boost to charge bar upon using Drum Roll .
10408101	2	1	\N	798	When main weapon (MC only): 20% boost to chain burst DMG and 10% boost to chain burst DMG cap.
10408102	1	1	\N	797	When main weapon (MC only): 20% boost to charge bar upon using Drum Roll .
10408102	2	1	\N	798	When main weapon (MC only): 20% boost to chain burst DMG and 10% boost to chain burst DMG cap.
10408103	1	1	\N	797	When main weapon (MC only): 20% boost to charge bar upon using Drum Roll .
10408103	2	1	\N	798	When main weapon (MC only): 20% boost to chain burst DMG and 10% boost to chain burst DMG cap.
10408104	1	1	\N	797	When main weapon (MC only): 20% boost to charge bar upon using Drum Roll .
10408104	2	1	\N	798	When main weapon (MC only): 20% boost to chain burst DMG and 10% boost to chain burst DMG cap.
10408105	1	1	\N	797	When main weapon (MC only): 20% boost to charge bar upon using Drum Roll .
10408105	2	1	\N	798	When main weapon (MC only): 20% boost to chain burst DMG and 10% boost to chain burst DMG cap.
10408106	1	1	\N	797	When main weapon (MC only): 20% boost to charge bar upon using Drum Roll .
10408106	2	1	\N	798	When main weapon (MC only): 20% boost to chain burst DMG and 10% boost to chain burst DMG cap.
10408107	1	1	\N	797	When main weapon (MC only): 20% boost to charge bar upon using Drum Roll .
